date,latitude,longitude,temperature,humidity,wind_speed,solar_radiation,heatwave,temperature_previous_day,temperature_3day_avg,temperature_7day_avg
2023-08-26,26.63270334061211,80.96742079051334,31.93,59.64,6.93,665.0,0,20.87,28.98999999999999,31.391428571428573
2023-08-27,26.791149663495325,80.95247210551986,27.69,62.97,11.75,642.89,0,31.93,26.829999999999995,30.764285714285712
2023-08-28,26.68476829780601,80.71888760118429,35.26,57.83,10.13,591.1,0,27.69,31.626666666666654,31.34
2023-08-29,26.157245066368475,81.1945899470709,27.04,51.4,7.13,613.4,0,35.26,29.99666666666666,31.240000000000002
2023-08-30,27.111768589641137,81.09734053053629,30.43,51.8,7.13,453.86,0,27.04,30.909999999999986,29.627142857142854
2023-08-31,26.474539940991068,81.12220659679748,33.52,59.51,7.2,421.82,0,30.43,30.329999999999995,29.534285714285716
2023-09-01,26.933736402438903,80.76588780506636,35.33,51.85,13.19,519.6,0,33.52,33.09333333333333,31.599999999999998
2023-09-02,27.57592893441249,80.19632997804507,25.0,49.31,8.95,499.58,0,35.33,31.28333333333332,30.609999999999996
2023-09-03,26.52821539294475,81.3340034491138,29.33,61.6,9.08,465.61,0,25.0,29.886666666666656,30.844285714285714
2023-09-04,25.964399367038787,80.78240689039706,28.63,56.18,10.58,603.57,0,29.33,27.65333333333332,29.897142857142857
2023-09-05,26.74989852234196,80.6480284825849,27.73,82.56,8.6,634.64,0,28.63,28.563333333333322,29.99571428571429
2023-09-06,27.2353358722495,81.1927176191699,39.83,20.24,7.35,530.61,0,27.73,32.063333333333325,31.33857142857143
2023-09-07,27.53542160897721,80.81279557602831,33.02,76.37,7.51,697.3,0,39.83,33.526666666666664,31.267142857142858
2023-09-08,26.41965764194165,81.32097773441632,24.7,78.69,7.82,383.0,0,33.02,32.51666666666666,29.74857142857143
2023-09-09,27.023844728132783,81.16595208235185,35.59,28.9,7.91,496.76,0,24.7,31.103333333333325,31.261428571428574
2023-09-10,26.68714134012698,81.18924926312017,41.61,54.86,9.82,433.98,0,35.59,33.96666666666666,33.01571428571429
2023-09-11,26.812918075993554,80.47191550107982,36.16,54.43,8.13,296.02,0,41.61,37.786666666666655,34.09142857142857
2023-09-12,27.775520171455963,81.37418039488524,23.4,38.89,9.83,510.08,0,36.16,33.72333333333332,33.47285714285714
2023-09-13,26.3239603850617,81.04143768593185,28.58,48.33,7.8,505.39,0,23.4,29.379999999999985,31.865714285714287
2023-09-14,26.9388088815231,80.82075300126384,37.33,43.34,8.2,701.61,0,28.58,29.769999999999985,32.481428571428566
2023-09-15,27.013692610117904,81.00018596356979,27.46,86.28,3.0,595.7,0,37.33,31.123333333333324,32.87571428571429
2023-09-16,27.230025213728773,80.3283176684856,33.22,74.04,10.29,397.1,0,27.46,32.66999999999999,32.537142857142854
2023-09-17,26.88429410371481,81.09302848401823,34.87,79.07,8.87,742.49,0,33.22,31.849999999999984,31.57428571428571
2023-09-18,26.95781768882644,80.58971997213628,26.37,70.83,10.5,666.52,0,34.87,31.48666666666665,30.17571428571429
2023-09-19,26.712923001402373,80.47656539995477,30.7,43.06,0.76,589.85,0,26.37,30.646666666666658,31.21857142857143
2023-09-20,26.94419442943579,80.41717428482374,14.79,52.13,13.22,492.82,0,30.7,23.95333333333332,29.248571428571427
2023-09-21,26.729882703575907,81.33944093124647,25.88,67.34,7.65,404.87,0,14.79,23.78999999999999,27.61285714285714
2023-09-22,27.06755016144962,80.72975781220752,29.74,41.67,10.77,475.34,0,25.88,23.469999999999988,27.93857142857143
2023-09-23,26.72063638238473,81.48680469847078,24.76,70.69,5.4,650.65,0,29.74,26.793333333333322,26.729999999999997
2023-09-24,26.981985137865767,80.7624694879317,39.16,56.4,9.53,746.15,0,24.76,31.219999999999988,27.342857142857138
2023-09-25,26.839758015210258,80.35242471484247,23.85,54.38,5.37,705.19,0,39.16,29.256666666666657,26.982857142857142
2023-09-26,27.244117587770265,80.55921644601797,28.8,70.66,6.44,461.34,0,23.85,30.60333333333332,26.71142857142857
2023-09-27,26.83201219674403,81.38253406700242,31.65,66.66,12.79,385.65,0,28.8,28.09999999999999,29.12
2023-09-28,26.229438636127597,80.89543563772217,38.21,54.59,7.52,536.91,0,31.65,32.886666666666656,30.881428571428575
2023-09-29,27.291672525249897,80.75809944622829,23.82,77.39,8.54,307.79,0,38.21,31.226666666666656,30.035714285714285
2023-09-30,26.532993694698085,81.00600637904847,36.82,43.78,10.18,558.78,0,23.82,32.94999999999999,31.75857142857143
2023-10-01,26.621181781472917,81.12562395765865,31.05,69.24,9.24,502.29,0,36.82,30.563333333333322,30.599999999999998
2023-10-02,26.64151854708478,81.34108958556587,26.09,68.9,8.38,464.08,0,31.05,31.319999999999993,30.919999999999998
2023-10-03,27.331053332609788,81.45697473046253,33.31,55.36,8.91,328.64,0,26.09,30.149999999999988,31.564285714285717
2023-10-04,26.102514025107457,80.82408097397382,32.0,64.89,14.01,581.63,0,33.31,30.466666666666658,31.614285714285717
2023-10-05,27.948211986781,80.48588330987128,28.0,41.23,7.86,456.08,0,32.0,31.103333333333325,30.155714285714286
2023-10-06,27.21961988317312,80.80528719360686,31.35,73.86,8.5,379.61,0,28.0,30.44999999999999,31.231428571428573
2023-10-07,26.928133619945207,81.04109817730401,29.07,57.23,10.63,175.33,0,31.35,29.47333333333332,30.124285714285715
2023-10-08,26.830787099784303,80.61268437582629,31.57,52.16,10.76,516.7,0,29.07,30.663333333333323,30.19857142857143
2023-10-09,26.94994392620018,80.61499717978674,34.31,75.74,10.97,732.67,0,31.57,31.649999999999988,31.372857142857146
2023-10-10,27.03239284993277,81.07032575854247,38.93,49.43,9.6,719.35,0,34.31,34.93666666666666,32.175714285714285
2023-10-11,27.075825455082523,80.93297167695034,24.81,38.87,5.14,465.15,0,38.93,32.68333333333332,31.148571428571426
2023-10-12,27.04446156310121,80.96147894839406,41.67,36.65,12.08,447.73,0,24.81,35.136666666666656,33.10142857142857
2023-10-13,26.88135323843934,80.68452663285498,21.24,69.09,5.13,576.25,0,41.67,29.239999999999984,31.657142857142862
2023-10-14,26.78093155289244,80.86935975002798,30.24,40.79,8.76,400.19,0,21.24,31.049999999999994,31.824285714285715
2023-10-15,26.79705435072127,80.6265183995061,33.94,86.32,6.11,556.22,0,30.24,28.47333333333332,32.16285714285714
2023-10-16,26.78178210187656,81.26156944389368,32.4,28.77,7.84,611.93,0,33.94,32.19333333333332,31.889999999999997
2023-10-17,27.246819533903476,81.31233726715331,27.89,85.45,8.82,667.23,0,32.4,31.409999999999993,30.312857142857144
2023-10-18,27.057744852798304,80.30383424821667,29.96,63.17,8.8,507.98,0,27.89,30.083333333333325,31.048571428571428
2023-10-19,25.820863977867504,80.62467119893266,28.53,58.55,9.05,495.56,0,29.96,28.793333333333322,29.17142857142857
2023-10-20,27.079565271785416,80.42621476071848,28.05,51.83,12.03,414.64,0,28.53,28.84666666666666,30.14428571428571
2023-10-21,26.91815766815157,80.72249162295759,35.25,65.99,9.13,420.77,0,28.05,30.609999999999996,30.860000000000003
2023-10-22,26.843451935243937,80.92079671057337,32.79,59.44,7.39,492.82,0,35.25,32.029999999999994,30.695714285714285
2023-10-23,26.71401854141889,80.44262417310551,27.54,76.55,10.41,564.08,0,32.79,31.859999999999996,30.00142857142857
2023-10-24,27.243439451995105,80.62734906540614,35.5,61.71,10.97,629.63,0,27.54,31.943333333333328,31.08857142857143
2023-10-25,27.181634261743003,80.59861491977148,32.54,62.25,4.93,423.62,0,35.5,31.859999999999996,31.45714285714286
2023-10-26,26.579492816261737,81.02254356528964,35.06,54.55,9.49,699.12,0,32.54,34.36666666666667,32.39
2023-10-27,26.992468300493588,80.9742705179627,34.15,59.15,9.75,487.47,0,35.06,33.916666666666664,33.26142857142857
2023-10-28,26.509920142910552,80.69739185633196,26.86,64.62,7.26,517.44,0,34.15,32.023333333333326,32.06285714285714
2023-10-29,26.367133642323875,81.01188730524879,28.2,34.35,11.44,430.33,0,26.86,29.73666666666666,31.407142857142855
2023-10-30,26.630648971393512,80.75866197039446,34.74,39.78,7.62,229.09,0,28.2,29.933333333333326,32.43571428571429
2023-10-31,27.15183771533397,80.85492071138589,34.05,71.15,8.31,626.09,0,34.74,32.32999999999999,32.228571428571435
2023-11-01,27.183593765881632,81.53570823160449,30.9,62.56,7.57,608.42,0,34.05,33.22999999999999,31.994285714285713
2023-11-02,27.02957989703405,81.41916136812662,31.59,57.24,8.04,486.24,0,30.9,32.17999999999999,31.498571428571427
2023-11-03,27.1037835253968,80.49514656707534,37.39,60.28,5.26,528.04,0,31.59,33.29333333333333,31.961428571428566
2023-11-04,27.03066240049024,81.24040634625771,28.04,65.21,4.4,581.91,0,37.39,32.339999999999996,32.13
2023-11-05,26.62548144167197,81.23398879407206,33.74,51.9,11.99,332.49,0,28.04,33.056666666666665,32.92142857142857
2023-11-06,27.00117289063588,80.54810784893658,29.99,48.33,5.88,456.51,0,33.74,30.589999999999993,32.24285714285714
2023-11-07,27.13014333382969,81.23657217531421,29.91,62.94,5.52,615.31,0,29.99,31.213333333333328,31.651428571428568
2023-11-08,27.114001965434756,81.4882761714444,36.49,45.32,2.62,369.49,0,29.91,32.129999999999995,32.45
2023-11-09,27.266119680016125,80.55710931781447,35.13,66.12,6.4,555.23,0,36.49,33.843333333333334,32.955714285714286
2023-11-10,27.09790634652037,80.62887401264501,35.07,34.46,4.69,357.21,0,35.13,35.56333333333333,32.62428571428571
2023-11-11,26.973006872639555,81.30618151339523,37.53,75.44,12.11,575.97,0,35.07,35.91,33.980000000000004
2023-11-12,27.224552583410752,81.04502335878898,31.11,67.09,10.52,515.72,0,37.53,34.57,33.604285714285716
2023-11-13,26.84071755926283,81.14301669633383,34.41,63.84,6.28,326.18,0,31.11,34.349999999999994,34.23571428571429
2023-11-14,26.5413438720703,81.06920622574017,29.45,74.74,13.63,659.77,0,34.41,31.656666666666663,34.17
2023-11-15,26.792926562619684,81.08674357232485,32.62,84.98,10.45,431.85,0,29.45,32.15999999999999,33.61714285714286
2023-11-16,26.589284074317742,80.48573475509113,30.35,75.22,7.19,422.77,0,32.62,30.80666666666666,32.934285714285714
2023-11-17,26.61368760375897,81.31656119731751,31.48,32.39,1.75,544.07,0,30.35,31.483333333333324,32.42142857142857
2023-11-18,26.79941846524957,81.35935649734972,33.98,40.81,13.73,657.84,0,31.48,31.936666666666664,31.914285714285715
2023-11-19,26.572653027650016,80.8697132395762,26.91,50.63,4.53,398.1,0,33.98,30.789999999999992,31.314285714285713
2023-11-20,26.74221346462634,80.93478306756515,41.46,60.39,3.89,527.4,0,26.91,34.11666666666667,32.32142857142857
2023-11-21,26.187234866566172,80.4141123741055,25.97,67.76,10.56,571.46,0,41.46,31.446666666666662,31.824285714285715
2023-11-22,26.92465279758053,81.12998916460624,24.93,49.11,14.1,603.17,0,25.97,30.78666666666666,30.725714285714286
2023-11-23,26.85042191637678,81.15022010459995,36.79,62.8,11.46,541.17,0,24.93,29.229999999999993,31.645714285714288
2023-11-24,26.564018979126136,80.92823314405024,34.96,48.67,9.41,475.96,0,36.79,32.22666666666666,32.142857142857146
2023-11-25,27.080735983951342,81.34352367595469,34.12,50.83,9.49,420.69,0,34.96,35.28999999999999,32.16285714285714
2023-11-26,27.178149548169294,80.83307296915703,34.14,38.9,10.13,530.34,0,34.12,34.40666666666666,33.19571428571429
2023-11-27,26.28735404747086,81.14761207406276,30.94,46.15,9.9,391.34,0,34.14,33.06666666666666,31.692857142857143
2023-11-28,26.583046327501823,80.59311748145777,26.51,39.72,8.7,169.44,0,30.94,30.529999999999998,31.77
2023-11-29,26.58080017757445,80.94175674719402,31.38,45.36,8.26,572.39,0,26.51,29.609999999999996,32.691428571428574
2023-11-30,26.5210339146119,80.88897600973401,27.61,75.8,7.84,628.47,0,31.38,28.499999999999996,31.38
2023-12-01,27.140316194676117,81.02885777271433,35.88,45.76,6.12,236.45,0,27.61,31.62333333333333,31.51142857142857
2023-12-02,26.78216085142952,80.82066557490833,30.26,95.0,7.3,398.83,0,35.88,31.25,30.96
2023-12-03,26.75741980554129,80.90398459151491,26.87,67.4,3.77,594.3,0,30.26,31.00333333333333,29.921428571428574
2023-12-04,26.14864817245764,81.23911651000454,29.39,62.77,7.75,766.9,0,26.87,28.839999999999993,29.7
2023-12-05,27.072396310573232,80.79713251696663,33.06,47.12,5.53,522.5,0,29.39,29.77333333333333,30.635714285714283
2023-12-06,26.416259561801287,80.38769801474146,28.18,70.5,5.24,432.64,0,33.06,30.209999999999997,30.178571428571427
2023-12-07,26.870976420593216,81.5623543664719,26.89,51.37,8.45,498.05,0,28.18,29.376666666666665,30.07571428571429
2023-12-08,26.947081928285368,81.43350892754167,32.22,61.83,11.48,684.99,0,26.89,29.096666666666664,29.552857142857142
2023-12-09,27.326230508543528,80.49770805671304,32.22,95.0,10.3,442.48,0,32.22,30.443333333333328,29.83285714285714
2023-12-10,26.391912860308317,81.19139773183582,28.47,58.56,4.07,424.1,0,32.22,30.969999999999995,30.06142857142857
2023-12-11,25.793170745462717,80.77395883030704,28.64,77.24,5.53,462.07,0,28.47,29.77666666666666,29.954285714285714
2023-12-12,26.914347340663795,81.04222052536588,32.16,49.45,10.35,405.6,0,28.64,29.75666666666666,29.825714285714287
2023-12-13,27.4801789135288,81.05297844515472,23.76,59.48,5.54,534.72,0,32.16,28.186666666666664,29.194285714285712
2023-12-14,27.283631223528804,80.86795726988929,23.96,86.56,7.44,714.96,0,23.76,26.62666666666666,28.775714285714283
2023-12-15,26.92338079534612,80.67568201704476,27.41,50.6,9.38,558.77,0,23.96,25.043333333333333,28.088571428571424
2023-12-16,26.677927335028784,80.70831063168932,29.93,87.19,5.58,489.72,0,27.41,27.099999999999994,27.76142857142857
2023-12-17,27.13249290882306,80.62933282958157,32.55,70.62,8.26,484.98,0,29.93,29.963333333333328,28.344285714285718
2023-12-18,26.50925883010344,80.65886222711934,38.38,51.56,4.66,332.42,0,32.55,33.62,29.735714285714288
2023-12-19,27.01672521927468,80.92648759848272,35.29,69.49,6.5,625.97,0,38.38,35.40666666666666,30.18285714285714
2023-12-20,27.02691455570832,80.69948400381124,30.2,74.59,8.8,510.66,0,35.29,34.62333333333333,31.102857142857143
2023-12-21,27.22107346762461,81.18871822299943,30.9,69.33,4.02,498.34,0,30.2,32.129999999999995,32.09428571428571
2023-12-22,27.81588101361888,81.47053615436758,25.99,36.45,9.1,903.17,0,30.9,29.02999999999999,31.891428571428573
2023-12-23,26.98734558851257,80.74698136552048,30.91,49.09,7.95,555.85,0,25.99,29.266666666666662,32.03142857142857
2023-12-24,26.671862731002378,81.03379157518738,29.56,56.29,9.38,429.79,0,30.91,28.819999999999993,31.604285714285716
2023-12-25,26.841048990732805,81.12488978860603,32.61,58.88,8.56,468.84,0,29.56,31.02666666666666,30.779999999999998
2023-12-26,26.23082343328881,81.11520079482175,26.86,69.31,11.41,657.81,0,32.61,29.676666666666662,29.575714285714287
2023-12-27,26.60685040411883,80.97658434377064,33.6,62.67,8.31,533.59,0,26.86,31.02333333333333,30.06142857142857
2023-12-28,26.706751146660416,81.2099388464259,38.66,39.97,6.93,347.41,0,33.6,33.03999999999999,31.169999999999998
2023-12-29,26.66656906072289,81.11878713343823,30.46,65.7,8.31,630.31,0,38.66,34.239999999999995,31.80857142857143
2023-12-30,26.903324205211803,80.51681815218545,33.01,69.16,9.36,439.82,0,30.46,34.04333333333332,32.10857142857143
2023-12-31,26.56215302366623,81.25420462253625,34.45,68.4,8.12,744.8,0,33.01,32.63999999999999,32.80714285714286
2024-01-01,27.242360733563565,81.26055179304336,28.99,76.21,8.1,649.61,0,34.45,32.14999999999999,32.29
2024-01-01,26.85437476266754,80.73742594837573,42.85,51.87,1.64,745.4,1,28.99,35.43,34.574285714285715
2024-01-02,26.85007247272137,80.6828498635375,32.12,72.51,6.25,466.32,0,42.85,34.65333333333333,34.362857142857145
2024-01-02,27.85394106948337,80.92297263417194,48.47,58.91,1.82,693.37,1,32.12,41.14666666666667,35.76428571428571
2024-01-03,26.265990259392638,81.09904528052044,43.23,68.12,4.09,712.53,1,48.47,41.273333333333326,37.58857142857143
2024-01-03,26.846744887601485,80.96327824240666,31.06,66.89,6.34,673.72,0,43.23,40.919999999999995,37.31
2024-01-04,27.22055498545936,81.0963720145608,41.87,58.24,5.69,677.65,1,31.06,38.71999999999999,38.370000000000005
2024-01-04,26.73523684922048,81.18916514748388,31.49,58.95,4.49,528.14,0,41.87,34.80666666666666,38.72714285714285
2024-01-05,26.904316739350644,80.87674016314723,27.13,35.09,12.37,622.33,0,31.49,33.49666666666666,36.481428571428566
2024-01-05,26.78951939191124,80.32839588608306,44.34,50.49,0.88,598.84,1,27.13,34.31999999999999,38.22714285714285
2024-01-06,27.12017205419284,81.3223793456463,43.47,58.45,4.25,745.73,1,44.34,38.31333333333333,37.512857142857136
2024-01-06,27.138784392633674,81.32554231671811,31.12,66.44,4.89,578.17,0,43.47,39.64333333333333,35.78285714285714
2024-01-07,26.546504424501187,81.77735537311678,33.49,63.12,6.27,418.44,0,31.12,36.026666666666664,36.13
2024-01-07,27.004457503094734,81.03839909609881,43.34,49.45,4.21,860.39,1,33.49,35.98333333333333,36.339999999999996
2024-01-08,26.61965922882366,80.67490488857776,38.26,64.07,6.2,442.77,0,43.34,38.36333333333334,37.30714285714286
2024-01-08,26.593395331011504,81.43458621665788,43.71,48.24,7.08,721.47,1,38.26,41.769999999999996,39.675714285714285
2024-01-09,26.93014873736077,81.10546941455173,46.61,44.49,4.42,738.02,1,43.71,42.85999999999999,40.0
2024-01-09,26.74369588992817,80.46663438889618,35.8,40.85,10.24,643.6,0,46.61,42.04,38.90428571428571
2024-01-10,26.1997344920106,81.33546303520752,40.24,63.63,5.57,775.42,1,35.8,40.883333333333326,40.207142857142856
2024-01-10,26.378945176784377,81.05633650846171,41.77,43.78,7.26,479.83,0,40.24,39.269999999999996,41.39
2024-01-11,27.06113662519999,81.11329085900755,43.45,39.82,5.21,618.45,1,41.77,41.82,41.40571428571429
2024-01-11,26.56325974909748,81.20254687679416,27.16,75.8,11.12,471.56,0,43.45,37.46,39.82
2024-01-12,26.95435546309669,81.42117901467097,40.65,63.32,1.8,856.2,1,27.16,37.086666666666666,39.38285714285714
2024-01-12,26.68332269425937,80.86919676915433,35.36,59.41,6.32,405.39,0,40.65,34.38999999999999,37.77571428571429
2024-01-13,27.156036213249457,81.45864123216236,31.92,70.22,8.7,570.83,0,35.36,35.97666666666667,37.221428571428575
2024-01-13,27.07353105902509,81.13278772260622,43.61,53.0,6.15,736.19,1,31.92,36.96333333333333,37.70285714285715
2024-01-14,27.220341413780503,80.91572966374498,40.66,34.01,5.32,850.55,1,43.61,38.73,37.544285714285714
2024-01-14,26.94189646515068,80.48148797009686,41.95,60.42,5.91,767.5,0,40.66,42.07333333333333,37.33
2024-01-15,26.9786669440734,81.74535215215641,41.67,51.68,5.76,661.36,1,41.95,41.42666666666666,39.402857142857144
2024-01-15,26.91775646897864,81.19252151806107,26.96,60.45,13.36,391.9,0,41.67,36.85999999999999,37.44714285714286
2024-01-16,26.9018312969294,81.26116299279796,41.91,27.0,10.89,865.44,1,26.96,36.846666666666664,38.38285714285714
2024-01-16,27.14781428675879,80.7379487127344,26.8,74.07,5.03,522.91,0,41.91,31.889999999999997,37.651428571428575
2024-01-17,26.54162608216855,81.15081054735155,44.45,54.26,1.87,782.01,1,26.8,37.71999999999999,37.771428571428565
2024-01-17,26.80191987406021,81.55178226717256,28.0,52.26,8.77,689.47,0,44.45,33.083333333333336,35.962857142857146
2024-01-18,26.600722732722836,80.50329345421159,44.34,56.85,7.59,764.24,1,28.0,38.93,36.30428571428572
2024-01-18,26.98666269747511,81.64738037360884,20.38,61.44,9.58,510.44,0,44.34,30.906666666666663,33.26285714285714
2024-01-19,26.813872386473623,80.68167019427582,28.37,53.07,9.03,574.28,0,20.38,31.029999999999998,33.464285714285715
2024-01-19,27.265357117062067,80.49909233388776,40.01,42.08,4.57,738.72,1,28.37,29.586666666666662,33.19285714285714
2024-01-20,26.942876822289872,80.757655002432,27.2,53.48,7.54,392.51,0,40.01,31.859999999999996,33.25000000000001
2024-01-20,27.352717391997093,81.05245041874966,42.61,49.24,5.43,700.12,1,27.2,36.60666666666666,32.98714285714286
2024-01-21,26.766661347290785,81.00093241921888,41.08,67.54,4.93,816.04,1,42.61,36.963333333333324,34.855714285714285
2024-01-21,26.646034469835943,81.25085576044293,31.75,55.36,7.68,571.4,0,41.08,38.48,33.05714285714286
2024-01-22,26.86610096153865,80.7350571022471,39.98,42.94,4.36,731.23,1,31.75,37.603333333333325,35.857142857142854
2024-01-22,25.99641399460325,80.81450427257367,32.71,63.33,8.11,497.54,0,39.98,34.813333333333325,36.47714285714285
2024-01-23,26.803002293234798,80.93410607372373,40.38,52.82,7.63,638.29,0,32.71,37.69,36.53
2024-01-23,26.533384968752184,80.99934394486422,42.07,37.41,4.15,562.63,1,40.38,38.38666666666666,38.65428571428571
2024-01-24,27.260464895843608,81.50601942481526,41.88,62.82,5.49,630.63,1,42.07,41.44333333333333,38.550000000000004
2024-01-24,27.34796184763498,80.95888594718984,35.75,78.84,10.41,662.49,0,41.88,39.9,37.78857142857144
2024-01-25,27.17417539078456,80.27811439533082,28.12,46.58,13.53,830.75,0,35.75,35.24999999999999,37.27
2024-01-25,27.082895888292125,81.19339086609261,47.35,67.63,2.72,705.13,1,28.12,37.07333333333333,38.32285714285714
2024-01-26,27.18788911960691,80.94515678886702,26.51,57.2,6.61,589.56,0,47.35,33.99333333333333,37.43714285714286
2024-01-26,27.529426102762315,80.55064702158654,43.37,48.04,6.13,744.8,1,26.51,39.07666666666666,37.864285714285714
2024-01-27,26.54258692298709,80.91097191049997,39.74,58.11,4.38,715.47,1,43.37,36.54,37.53142857142858
2024-01-27,27.282645752632178,80.70859527907754,33.46,53.4,4.58,559.1,0,39.74,38.85666666666666,36.32857142857143
2024-01-28,26.717697235343625,80.6682617317016,41.37,61.41,3.3,817.52,1,33.46,38.19,37.13142857142857
2024-01-28,26.881030156836506,80.77740701216008,24.4,81.7,7.78,543.33,0,41.37,33.07666666666666,36.6
2024-01-29,26.931006072883957,80.814305029257,44.54,40.58,4.32,563.91,1,24.4,36.77,36.19857142857143
2024-01-29,26.91906049759196,81.45527120121409,40.16,62.95,14.45,477.62,0,44.54,36.36666666666667,38.14857142857142
2024-01-30,27.07627133820402,80.80523451702963,46.68,43.15,6.89,731.49,1,40.16,43.79333333333333,38.62142857142857
2024-01-30,26.633821836597978,80.51022258700226,36.9,75.48,5.99,560.62,0,46.68,41.24666666666667,38.215714285714284
2024-01-31,26.73937450039053,81.23462181536179,28.65,37.72,12.1,484.55,0,36.9,37.410000000000004,37.528571428571425
2024-01-31,26.77451632685833,80.7828240460886,39.33,60.31,4.2,574.56,1,28.65,34.96,37.23714285714285
2024-02-01,26.544463618341208,80.51070261980931,38.74,64.85,5.54,780.78,1,39.33,35.57333333333333,39.285714285714285
2024-02-01,27.0655199024199,80.85236297438387,22.43,64.01,12.19,540.22,0,38.74,33.5,36.12714285714286
2024-02-02,27.158492635123253,80.90532086146864,46.24,53.63,3.9,712.44,1,22.43,35.803333333333335,36.99571428571428
2024-02-02,27.271359553009088,80.85208394102646,37.77,73.34,6.62,678.11,0,46.24,35.48,35.722857142857144
2024-02-03,27.10239737689096,80.75378732710344,43.28,39.2,6.14,753.57,1,37.77,42.43,36.63428571428572
2024-02-03,26.80119380351165,81.2266301636181,30.43,61.23,9.42,399.21,0,43.28,37.160000000000004,36.88857142857143
2024-02-04,26.529304064802695,79.92469295849921,40.76,67.87,6.03,650.89,1,30.43,38.156666666666666,37.09285714285715
2024-02-04,26.69243375730201,81.06901795309912,37.19,75.98,12.07,656.79,0,40.76,36.126666666666665,36.871428571428574
2024-02-05,27.324404980386923,81.66854020857558,43.57,42.69,7.77,822.36,1,37.19,40.50666666666666,39.89142857142857
2024-02-05,26.85018478559981,81.14971454902684,23.03,52.24,7.05,678.05,0,43.57,34.596666666666664,36.575714285714284
2024-02-06,27.259569548218813,81.33106937897584,37.23,44.65,4.74,803.34,1,23.03,34.61,36.49857142857143
2024-02-06,27.06042236212519,81.2888646311865,28.0,81.14,7.49,505.83,0,37.23,29.419999999999998,34.315714285714286
2024-02-07,26.344650814353265,80.83404206588584,31.03,94.48,6.55,265.38,0,28.0,32.086666666666666,34.401428571428575
2024-02-07,26.89700377403673,80.81829474627625,42.51,51.42,6.0,766.68,1,31.03,33.846666666666664,34.651428571428575
2024-02-08,26.046336666401967,80.7357171429223,31.23,54.56,5.46,447.06,0,42.51,34.92333333333333,33.800000000000004
2024-02-08,26.87785925183161,80.95658666740921,43.16,63.54,5.15,709.64,1,31.23,38.96666666666666,33.74142857142857
2024-02-09,26.65731210267795,80.57019731570477,28.75,53.32,6.38,675.64,0,43.16,34.379999999999995,34.558571428571426
2024-02-09,27.04392021989057,80.53992097843886,44.35,56.54,6.94,766.39,1,28.75,38.75333333333333,35.575714285714284
2024-02-10,26.548403925410312,81.54350300723381,40.47,52.15,3.92,663.45,1,44.35,37.85666666666666,37.357142857142854
2024-02-10,26.422750650930045,80.66110631450736,34.11,81.8,4.94,517.26,0,40.47,39.64333333333334,37.79714285714285
2024-02-11,26.67215093082344,81.98218304885806,25.66,83.69,8.09,400.08,0,34.11,33.413333333333334,35.39
2024-02-11,26.86051101770743,81.61405104317059,42.67,52.63,6.12,788.44,1,25.66,34.14666666666667,37.02428571428571
2024-02-12,26.798276888413888,81.38563785325788,30.29,52.16,6.08,459.43,0,42.67,32.873333333333335,35.18571428571429
2024-02-12,26.096665759386788,81.00484280488628,40.65,48.44,4.71,851.96,1,30.29,37.870000000000005,36.88571428571429
2024-02-13,26.691363056841947,80.4771239718272,31.6,53.7,8.58,620.87,0,40.65,34.18,35.06428571428571
2024-02-13,27.15675947592603,81.30823572546487,43.01,53.58,4.9,805.65,1,31.6,38.419999999999995,35.42714285714286
2024-02-14,27.35836363706476,80.48713971513975,33.57,55.77,4.11,585.61,0,43.01,36.06,35.35
2024-02-14,26.303477372145352,81.01135037262688,40.71,22.7,5.14,661.63,1,33.57,39.09666666666667,37.5
2024-02-15,27.37619693995015,80.48214609639342,41.68,45.03,5.38,748.91,1,40.71,38.653333333333336,37.35857142857143
2024-02-15,26.96436066761081,81.11865312160147,34.56,39.83,8.83,491.33,0,41.68,38.98333333333334,37.96857142857143
2024-02-16,26.955166025863797,81.14154267908229,25.38,46.22,10.08,475.98,0,34.56,33.873333333333335,35.787142857142854
2024-02-16,26.734457967111744,80.80586182086272,40.51,50.41,4.83,616.55,1,25.38,33.48333333333334,37.06
2024-02-17,26.77591655632409,80.99617478837018,43.8,36.49,5.32,765.79,1,40.51,36.56333333333333,37.17285714285715
2024-02-17,27.06777250041519,81.14210934236108,23.33,44.94,3.02,472.99,0,43.8,35.88,35.709999999999994
2024-02-18,26.45140840877673,80.8607654722562,37.39,48.48,8.94,409.31,0,23.33,34.84,35.23571428571429
2024-02-18,26.630293132870424,80.7909082984398,44.22,51.86,7.37,756.05,1,37.39,34.98,35.598571428571425
2024-02-19,27.213689125597096,80.90609100899898,32.66,59.48,11.07,713.85,0,44.22,38.09,35.32714285714285
2024-02-19,26.749186394127275,80.87347135289774,42.03,45.96,6.48,570.41,1,32.66,39.63666666666666,37.705714285714286
2024-02-20,27.34648597080181,80.91801015487181,42.58,65.55,6.3,627.06,1,42.03,39.09,38.00142857142857
2024-02-20,26.82348249971259,81.06475783345577,27.26,63.51,4.98,481.32,0,42.58,37.29,35.63857142857143
2024-02-21,27.084668216034427,80.98006255220267,38.76,83.26,12.18,666.06,0,27.26,36.2,37.84285714285714
2024-02-21,25.979266970212723,80.92169252574709,39.6,63.73,4.32,697.35,1,38.76,35.20666666666667,38.15857142857143
